Enrollment_ID,Student_ID,Enrollment_Date,Course_Category,Amount_Paid,Payment_Mode,Completion_Rate_%,Total_Learning_Minutes,Certification_Earned,Is_Returning_Student
17319,958754,2023-01-23,Finance,15218,Net Banking,75.73,1684,1,1
17320,988750,2023-01-06,Programming,23233,Credit Card,94.93,1348,1,0
17321,669601,2021-10-25,Data Analytics,8664,EMI,70.16,2115,0,0
17322,334729,2021-02-21,Data Analytics,10187,UPI,71.66,1593,0,1
17323,857071,2023-01-03,Marketing,18176,Net Banking,73.15,2285,0,0
17324,389176,2021-10-31,Design,10824,Credit Card,56.82,1355,0,0
17325,585179,2021-10-15,Marketing,12238,UPI,65.1,2002,0,1
17326,248430,2022-10-26,Data Analytics,17947,EMI,90.85,2307,1,1
17327,948142,2023-06-18,Marketing,18315,Credit Card,63.98,1547,0,0
17328,457470,2021-04-28,Design,17024,Credit Card,65.13,1830,0,1
17329,448301,2022-02-28,Programming,28015,UPI,46.96,2448,0,1
17330,542037,2023-03-02,Finance,14157,UPI,67.81,2290,0,0
17331,128365,2022-10-09,Data Analytics,16499,Debit Card,44.99,325,0,0
17332,375333,2021-07-28,Marketing,17661,Credit Card,56.03,1003,0,1
17333,569965,2021-05-07,Data Analytics,19025,EMI,98.77,588,1,0
17334,631536,2021-10-20,Finance,18556,UPI,94.3,393,1,0
17335,104369,2022-06-03,Marketing,7993,Net Banking,77.28,429,1,0
17336,556979,2021-08-10,Programming,9703,Credit Card,82.77,1492,1,1
17337,915037,2021-03-18,Finance,13638,Net Banking,54.26,786,0,0
17338,936048,2021-12-04,Design,5354,Credit Card,48.64,863,0,0
17339,547695,2023-05-13,Design,5546,UPI,73.06,298,0,1
17340,465863,2023-03-01,Data Analytics,22973,Debit Card,93.88,685,1,0
17341,271955,2023-04-26,Design,10136,Credit Card,89.94,479,1,0
17342,657343,2023-04-30,Marketing,6109,UPI,75.35,2085,1,0
17343,824091,2023-01-09,Design,6498,UPI,99.08,689,1,0
17344,478824,2021-10-02,Programming,12671,UPI,54.88,2410,0,0
17345,369594,2023-05-13,Marketing,14754,Net Banking,86.01,2109,1,0
17346,233997,2023-03-18,Data Analytics,19375,UPI,57.02,955,0,1
17347,573267,2021-04-27,Data Analytics,22944,Net Banking,98.47,1880,1,0
17348,150272,2021-10-19,Design,12952,EMI,55.88,1723,0,1
17349,105310,2021-09-28,Design,5465,Debit Card,61.93,1671,0,1
17350,131817,2022-03-23,Data Analytics,21691,UPI,68.58,2018,0,1
17351,608350,2021-06-06,Marketing,6176,EMI,59.3,320,0,0
17352,586160,2022-07-26,Finance,20675,UPI,56.53,1546,0,0
17353,537744,2021-07-03,Data Analytics,20272,EMI,68.23,1276,0,1
17354,840176,2022-02-28,Programming,22273,UPI,88.99,473,1,0
17355,182641,2022-10-18,Marketing,8927,Debit Card,86.42,1257,1,1
17356,839443,2022-11-04,Finance,12056,UPI,66.66,849,0,0
17357,831670,2022-08-24,Finance,16086,Net Banking,58.78,2285,0,0
17358,639745,2021-01-16,Marketing,7482,UPI,47.89,2152,0,1
17359,142311,2023-01-31,Data Analytics,14409,Credit Card,92.18,724,1,1
17360,251958,2021-04-08,Finance,20598,Net Banking,93.15,2414,1,1
17361,570328,2022-09-08,Programming,21312,EMI,44.0,1438,0,0
17362,544093,2021-10-27,Marketing,15400,UPI,84.92,1894,1,1
17363,747861,2023-01-17,Design,12232,UPI,93.03,1873,1,0
17364,459571,2022-02-26,Data Analytics,24810,UPI,84.18,2184,1,1
17365,922613,2021-11-03,Marketing,7527,Credit Card,60.38,1865,0,0
17366,264334,2021-10-01,Programming,14250,Debit Card,65.74,992,0,1
17367,493238,2021-09-18,Finance,20615,Debit Card,58.04,343,0,1
17368,887560,2021-08-27,Data Analytics,13952,Net Banking,72.56,1350,0,0
17369,703810,2023-02-13,Data Analytics,22790,Net Banking,93.39,1432,1,0
17370,263394,2021-11-28,Marketing,8794,Credit Card,80.28,2125,1,1
17371,148929,2021-04-25,Marketing,17376,Credit Card,67.5,2292,0,1
17372,705984,2021-09-25,Programming,25470,Credit Card,91.62,1585,1,0
17373,477389,2021-01-12,Design,8567,EMI,40.05,1493,0,1
17374,896240,2021-03-14,Marketing,11968,Credit Card,56.47,1250,0,1
17375,719436,2023-05-24,Marketing,14584,Credit Card,66.16,1205,0,0
17376,546098,2022-02-10,Marketing,12657,Credit Card,75.55,622,1,1
17377,908157,2023-03-28,Programming,17947,Credit Card,99.74,2463,1,0
17378,434678,2021-06-27,Finance,13303,Debit Card,78.37,221,1,0
17379,402094,2023-02-11,Design,12943,UPI,62.89,893,0,0
17380,844314,2021-09-16,Programming,24651,UPI,83.49,848,1,1
17381,183576,2022-02-04,Marketing,18505,Debit Card,99.05,824,1,0
17382,120557,2021-09-27,Finance,16636,Credit Card,76.68,1313,1,0
17383,646113,2023-04-12,Marketing,14974,EMI,61.1,280,0,1
17384,371142,2022-09-24,Programming,13641,EMI,80.93,676,1,0
17385,136080,2022-11-12,Data Analytics,13780,Net Banking,67.85,1588,0,0
17386,883103,2022-05-01,Marketing,11640,UPI,72.15,425,0,0
17387,288869,2022-08-03,Finance,13183,Net Banking,97.32,1936,1,0
17388,771162,2021-02-28,Design,12933,Credit Card,66.2,2325,0,1
17389,593844,2022-10-04,Data Analytics,24874,Net Banking,58.82,1059,0,1
17390,666695,2023-06-06,Marketing,9989,Credit Card,78.08,1329,1,1
17391,220283,2021-09-23,Marketing,9468,Net Banking,74.1,1516,0,1
17392,113338,2021-03-16,Finance,8048,Debit Card,63.84,1667,0,0
17393,700577,2021-03-31,Data Analytics,24582,Credit Card,58.16,1923,0,0
17394,564736,2022-05-20,Data Analytics,16562,EMI,71.51,258,0,0
17395,774255,2021-12-23,Data Analytics,20378,Credit Card,49.81,1050,0,0
17396,278982,2021-06-03,Marketing,14590,EMI,56.07,2031,0,1
17397,209367,2023-06-19,Data Analytics,24843,EMI,91.04,389,1,1
17398,428042,2021-08-06,Marketing,8604,Net Banking,94.55,312,1,0
17399,741774,2022-05-01,Marketing,12932,UPI,63.6,1297,0,0
17400,448684,2022-06-24,Data Analytics,19438,UPI,90.05,2327,1,1
17401,594775,2021-05-10,Programming,13668,UPI,46.19,470,0,1
17402,838497,2021-03-07,Design,6293,EMI,52.98,1817,0,1
17403,543853,2021-05-24,Design,15951,UPI,75.8,717,1,0
17404,880343,2022-01-15,Programming,19583,Credit Card,80.67,564,1,1
17405,760709,2021-11-09,Data Analytics,18156,Credit Card,55.11,1310,0,1
17406,926395,2022-02-11,Marketing,19306,Credit Card,96.38,804,1,1
17407,500966,2022-02-11,Finance,17777,EMI,77.41,566,1,1
17408,457073,2021-10-04,Programming,27661,EMI,95.29,1974,1,0
17409,777823,2022-09-07,Design,14921,UPI,46.35,2278,0,1
17410,699223,2022-02-13,Design,11273,Net Banking,75.0,1514,1,0
17411,814152,2021-11-10,Marketing,15365,EMI,60.51,1729,0,0
17412,900118,2022-07-03,Design,15866,Debit Card,92.0,738,1,1
17413,599555,2021-09-06,Design,13357,Credit Card,40.8,2016,0,0
17414,163528,2022-04-06,Marketing,13416,Credit Card,86.03,1855,1,0
17415,724099,2022-02-03,Data Analytics,18921,UPI,49.84,944,0,0
17416,608907,2022-10-30,Design,6691,Net Banking,93.4,2294,1,1
17417,384931,2022-03-27,Data Analytics,18814,Credit Card,67.74,877,0,1
17418,477757,2022-04-16,Finance,12392,EMI,50.33,1121,0,0
17419,812787,2022-10-06,Data Analytics,20530,Net Banking,89.07,2019,1,0
17420,884429,2022-07-13,Marketing,8415,Credit Card,70.19,2062,0,1
17421,204887,2022-03-10,Marketing,12842,UPI,43.69,1648,0,1
17422,161086,2022-03-22,Marketing,14818,UPI,41.96,2452,0,1
17423,988663,2022-12-08,Design,7305,UPI,55.22,1072,0,0
17424,355494,2021-04-13,Programming,20598,EMI,82.82,540,1,1
17425,608889,2021-11-24,Design,11350,UPI,66.06,2072,0,0
17426,687596,2022-11-14,Data Analytics,9131,Debit Card,71.58,1819,0,1
17427,377941,2022-08-24,Finance,10955,EMI,48.17,933,0,0
17428,367446,2021-09-03,Finance,21591,Debit Card,83.22,1186,1,1
17429,556388,2021-02-27,Finance,8644,UPI,61.68,1523,0,1
17430,662347,2021-04-15,Finance,9294,Net Banking,60.09,688,0,1
17431,231980,2022-11-23,Programming,24585,EMI,74.91,591,0,1
17432,815612,2021-03-10,Finance,19465,Debit Card,85.93,938,1,1
17433,573875,2021-10-29,Design,10262,EMI,41.45,1415,0,0
17434,243949,2021-06-02,Finance,10217,Debit Card,42.94,513,0,0
17435,376383,2022-06-21,Marketing,11196,EMI,45.76,1253,0,0
17436,127313,2023-06-08,Data Analytics,10085,Credit Card,90.77,2299,1,1
17437,142103,2021-02-04,Design,17679,Debit Card,91.32,1987,1,0
17438,279480,2021-01-15,Programming,21879,Debit Card,78.3,2122,1,1
17439,576467,2021-04-16,Design,11803,EMI,42.75,1287,0,0
17440,188771,2022-12-31,Marketing,19755,Net Banking,85.06,1840,1,1
17441,226228,2023-06-15,Finance,18033,Credit Card,92.06,651,1,1
17442,191665,2021-03-15,Finance,16122,Debit Card,94.92,1551,1,1
17443,896966,2023-05-06,Programming,13216,UPI,88.15,201,1,0
17444,929492,2021-10-12,Data Analytics,24720,UPI,66.91,1654,0,0
17445,903621,2022-07-04,Finance,21097,EMI,67.53,550,0,1
17446,710355,2021-07-16,Programming,19923,Net Banking,69.83,386,0,1
17447,897399,2021-10-07,Finance,17374,Credit Card,68.43,1233,0,1
17448,837351,2023-02-26,Design,6259,Debit Card,70.86,1493,0,0
17449,951995,2022-11-17,Programming,28832,UPI,44.89,1616,0,0
17450,370804,2023-03-28,Programming,25110,Debit Card,88.88,1575,1,0
17451,480815,2022-07-10,Programming,11416,UPI,40.17,1218,0,0
17452,584091,2022-10-28,Finance,12931,EMI,41.86,1874,0,0
17453,229909,2021-06-02,Programming,17245,EMI,41.59,1715,0,1
17454,533039,2021-10-18,Design,14344,Debit Card,94.01,1686,1,0
17455,549058,2021-05-22,Data Analytics,12376,EMI,99.73,1948,1,1
17456,240688,2023-02-07,Data Analytics,21647,Credit Card,57.83,439,0,1
17457,175976,2021-11-08,Marketing,18536,EMI,47.53,1741,0,0
17458,857496,2022-10-08,Design,12164,Credit Card,41.14,2009,0,0
17459,279810,2021-02-01,Design,6806,EMI,94.11,2333,1,0
17460,375251,2021-01-26,Programming,25970,Debit Card,61.46,262,0,0
17461,816764,2021-09-12,Marketing,10452,Credit Card,69.54,492,0,0
17462,718470,2023-01-05,Design,5486,Net Banking,62.51,1678,0,0
17463,867441,2021-02-25,Design,12554,Debit Card,94.43,731,1,0
17464,978219,2021-10-20,Design,6708,Credit Card,89.95,2452,1,0
17465,902386,2022-09-29,Finance,20687,UPI,93.77,1924,1,1
17466,379087,2021-08-18,Design,9006,UPI,65.79,1643,0,0
17467,140725,2021-02-22,Finance,11627,Net Banking,53.01,2404,0,0
17468,931866,2021-04-11,Design,11900,UPI,76.12,1522,1,0
17469,972183,2022-04-12,Data Analytics,12302,Debit Card,52.67,819,0,0
17470,634398,2023-04-26,Finance,17082,Credit Card,59.51,1607,0,0
17471,598864,2023-03-15,Finance,11380,Debit Card,96.71,1801,1,0
17472,378606,2023-05-19,Programming,26321,EMI,92.27,2355,1,1
17473,441376,2021-09-24,Design,15062,EMI,66.23,612,0,0
17474,809441,2023-03-06,Marketing,12239,UPI,59.24,1359,0,0
17475,546015,2021-01-02,Marketing,8031,Net Banking,74.73,706,0,1
17476,690855,2021-01-22,Marketing,8871,Net Banking,85.78,1703,1,0
17477,582517,2022-08-01,Marketing,15074,EMI,51.65,404,0,0
17478,806584,2021-07-31,Data Analytics,13899,Net Banking,94.41,2393,1,1
17479,489569,2021-08-24,Marketing,16200,Net Banking,51.25,2137,0,0
17480,942495,2023-05-30,Programming,12636,UPI,76.61,2495,1,1
17481,213394,2022-06-13,Marketing,11729,Debit Card,72.99,1078,0,1
17482,941672,2022-01-23,Programming,19749,Debit Card,59.74,1429,0,0
17483,967784,2021-01-14,Finance,11921,Credit Card,73.68,438,0,0
17484,248940,2022-06-03,Design,8863,Debit Card,92.8,709,1,0
17485,443133,2023-04-27,Marketing,14252,Debit Card,59.83,759,0,0
17486,122222,2021-08-10,Programming,14248,UPI,93.12,1754,1,1
17487,179794,2022-09-08,Programming,11017,UPI,43.76,863,0,0
17488,688212,2022-02-07,Design,16341,Debit Card,72.03,599,0,1
17489,724142,2022-05-28,Finance,10811,Credit Card,57.58,1789,0,1
17490,964945,2021-10-14,Marketing,6069,Debit Card,95.82,1268,1,1
17491,884326,2022-01-19,Programming,13780,Debit Card,42.83,881,0,1
17492,941081,2021-09-04,Marketing,12536,EMI,41.12,897,0,1
17493,465130,2023-06-19,Data Analytics,18863,Credit Card,88.57,2493,1,0
17494,868103,2021-04-01,Programming,24744,Debit Card,84.38,448,1,1
17495,970181,2023-04-06,Finance,14624,UPI,49.31,327,0,0
17496,333127,2021-11-08,Design,10271,Debit Card,96.52,2444,1,0
17497,604434,2022-03-13,Programming,26638,Net Banking,92.43,2126,1,0
17498,241295,2022-12-27,Data Analytics,12369,EMI,54.58,393,0,1
17499,279238,2021-02-12,Design,8176,EMI,81.07,2186,1,1
17500,139369,2021-03-15,Finance,12467,EMI,65.71,1096,0,0
17501,972811,2023-01-24,Marketing,19619,Credit Card,73.64,1369,0,0
17502,955824,2022-07-15,Marketing,13425,EMI,87.46,334,1,0
17503,899093,2023-05-30,Programming,25616,Debit Card,77.85,1357,1,0
17504,770951,2023-05-26,Design,6187,Credit Card,45.65,873,0,0
17505,433862,2021-11-12,Data Analytics,13423,Net Banking,76.37,1266,1,0
17506,810595,2023-01-04,Data Analytics,12980,UPI,51.13,2243,0,0
17507,370114,2023-05-12,Finance,13999,EMI,66.75,1410,0,1
17508,147922,2021-05-24,Design,9898,Debit Card,63.57,602,0,1
17509,593614,2021-11-25,Design,9805,Credit Card,45.02,2045,0,0
17510,917187,2021-07-28,Marketing,6848,Debit Card,45.95,897,0,1
17511,745214,2021-04-09,Finance,16821,EMI,87.26,421,1,0
17512,119416,2022-12-01,Finance,8650,UPI,74.56,1917,0,1
17513,113672,2021-04-24,Finance,20383,Credit Card,98.42,1139,1,0
17514,576684,2021-06-24,Design,13105,Debit Card,97.08,1967,1,1
17515,228145,2021-09-28,Marketing,14137,Credit Card,51.44,260,0,1
17516,802356,2021-03-04,Finance,17063,EMI,91.33,412,1,1
17517,960527,2023-03-07,Marketing,11925,EMI,59.56,2344,0,1
17518,100064,2022-02-08,Finance,21489,Net Banking,50.33,725,0,0
17519,168835,2021-08-13,Design,15493,Net Banking,67.1,1131,0,0
17520,301457,2021-06-10,Marketing,6691,EMI,57.11,276,0,1
17521,347795,2021-02-05,Programming,22755,Credit Card,70.51,2220,0,1
17522,504271,2022-01-16,Finance,7007,Debit Card,78.87,1745,1,0
17523,449738,2022-10-15,Design,7082,Debit Card,58.2,838,0,0
17524,741204,2021-11-14,Marketing,10897,Credit Card,72.65,385,0,1
17525,968948,2022-12-09,Data Analytics,9703,UPI,77.54,1617,1,1
17526,951098,2022-10-25,Design,10227,Credit Card,76.97,1713,1,0
17527,295346,2022-04-01,Design,16571,EMI,95.47,1587,1,0
17528,373010,2021-09-26,Data Analytics,16331,EMI,78.92,1647,1,0
17529,103889,2021-12-10,Data Analytics,18394,Net Banking,59.96,431,0,1
17530,218194,2021-02-09,Programming,9658,Debit Card,45.67,2019,0,0
17531,224714,2023-01-20,Programming,13661,Net Banking,69.21,905,0,0
17532,655623,2022-02-18,Programming,22534,Debit Card,74.56,1826,0,0
17533,150547,2022-01-15,Design,8437,Credit Card,73.38,963,0,1
17534,257234,2021-08-10,Design,7748,UPI,73.01,1758,0,0
17535,844809,2021-10-08,Design,13593,Debit Card,62.52,2191,0,0
17536,780047,2021-08-13,Programming,16514,UPI,97.46,657,1,1
17537,985188,2022-04-02,Marketing,12527,UPI,76.78,536,1,1
17538,373139,2021-06-03,Design,5851,UPI,53.34,2312,0,1
17539,549704,2021-10-07,Design,7708,Credit Card,40.38,757,0,0
17540,102631,2021-12-19,Design,8868,UPI,74.21,1713,0,0
17541,237039,2021-02-08,Programming,20370,UPI,84.78,683,1,0
17542,974726,2022-12-30,Finance,15974,EMI,46.57,2050,0,0
17543,449422,2023-01-26,Programming,16509,EMI,67.98,1121,0,0
17544,688759,2022-09-13,Finance,15534,Debit Card,98.33,897,1,0
17545,399260,2022-07-27,Programming,24683,EMI,69.66,553,0,1
17546,978548,2022-05-04,Marketing,7786,Debit Card,91.21,512,1,1
17547,527443,2021-07-17,Marketing,8903,UPI,48.44,1251,0,0
17548,757302,2021-10-03,Design,17863,EMI,67.12,702,0,0
17549,671952,2021-06-21,Programming,17973,Net Banking,61.2,980,0,1
17550,783429,2023-02-23,Finance,10748,Credit Card,41.7,433,0,0
17551,187342,2022-05-23,Finance,13646,EMI,71.27,574,0,0
17552,114407,2022-02-09,Marketing,12709,Credit Card,63.92,2141,0,0
17553,213926,2021-09-28,Design,6338,EMI,76.7,1748,1,0
17554,421345,2022-07-08,Finance,13783,EMI,72.79,1178,0,1
17555,966525,2022-12-02,Programming,14306,Net Banking,67.21,1036,0,1
17556,547564,2023-02-11,Design,8796,UPI,46.07,837,0,0
17557,837341,2022-10-26,Programming,28254,Debit Card,66.56,760,0,1
17558,642166,2021-05-11,Programming,26075,EMI,98.26,325,1,0
17559,183100,2022-09-18,Marketing,9878,EMI,56.46,1065,0,0
17560,965061,2022-01-20,Programming,12916,Credit Card,63.1,466,0,1
17561,548636,2023-01-04,Data Analytics,8658,UPI,90.49,1213,1,1
17562,594308,2022-02-01,Design,13375,EMI,71.2,1709,0,0
17563,323059,2022-07-20,Data Analytics,13933,EMI,40.12,855,0,0
17564,667456,2023-04-30,Programming,27087,Debit Card,72.37,1753,0,0
17565,350396,2021-10-23,Programming,29815,UPI,92.32,2445,1,0
17566,874769,2022-01-18,Marketing,17444,UPI,81.42,441,1,0
17567,417006,2022-05-27,Marketing,11560,EMI,85.43,835,1,0
17568,128004,2022-01-30,Marketing,6402,UPI,42.3,1160,0,1
17569,906903,2022-07-08,Marketing,14164,UPI,50.75,1785,0,1
17570,624252,2022-08-28,Finance,14979,Debit Card,75.11,1991,1,0
17571,716108,2021-09-17,Marketing,14427,Net Banking,49.19,2349,0,0
17572,291239,2021-10-08,Programming,9605,Debit Card,85.23,1292,1,1
17573,726517,2021-12-22,Programming,29394,Net Banking,53.61,1716,0,1
17574,577044,2022-02-24,Design,5622,Debit Card,59.08,1988,0,0
17575,951740,2021-07-11,Data Analytics,13845,EMI,42.5,2368,0,1
17576,446113,2022-09-29,Finance,12708,Debit Card,65.58,1209,0,1
17577,114568,2022-03-04,Finance,13701,UPI,55.34,2422,0,0
17578,633754,2023-03-19,Design,11899,UPI,41.99,390,0,1
17579,322129,2021-12-14,Design,14765,Credit Card,48.03,370,0,0
17580,681612,2022-03-05,Marketing,18894,EMI,63.54,2458,0,0
17581,988640,2022-01-27,Design,7432,UPI,60.54,2023,0,0
17582,246539,2021-12-07,Finance,12038,EMI,91.65,1680,1,0
17583,700243,2022-07-01,Data Analytics,14506,Debit Card,58.17,1965,0,1
17584,247748,2022-02-06,Data Analytics,20859,UPI,64.91,1591,0,1
17585,194791,2021-02-16,Finance,16168,EMI,64.51,1592,0,0
17586,786874,2022-10-27,Marketing,15151,Debit Card,75.94,865,1,0
17587,995150,2023-01-20,Data Analytics,19370,Net Banking,94.17,2318,1,1
17588,646938,2022-03-01,Data Analytics,10334,Credit Card,80.48,2001,1,0
17589,450434,2022-06-01,Marketing,18278,Debit Card,90.3,2124,1,0
17590,177701,2022-09-29,Data Analytics,19476,Net Banking,51.23,573,0,0
17591,897115,2023-05-29,Programming,24957,EMI,90.37,1017,1,0
17592,329164,2021-11-24,Finance,7886,Net Banking,82.01,1093,1,1
17593,553035,2021-03-28,Data Analytics,16885,UPI,57.69,572,0,0
17594,705266,2022-05-30,Data Analytics,16372,EMI,93.72,321,1,0
17595,629148,2021-06-14,Marketing,15380,Credit Card,79.9,1668,1,0
17596,759089,2021-08-11,Data Analytics,15921,Credit Card,68.07,1543,0,0
17597,655639,2023-05-11,Marketing,10393,EMI,82.27,1787,1,1
17598,605920,2021-10-24,Finance,13838,UPI,40.4,1195,0,0
17599,424888,2022-03-27,Programming,10189,EMI,59.4,1135,0,0
17600,779706,2021-12-09,Design,16927,EMI,86.6,322,1,0
17601,960587,2021-12-07,Finance,10976,EMI,91.54,2416,1,0
17602,221449,2022-04-06,Data Analytics,13004,Debit Card,88.01,313,1,0
17603,700988,2022-01-27,Programming,20665,Credit Card,83.87,1825,1,1
17604,859774,2022-06-21,Design,9078,Credit Card,69.85,1324,0,1
17605,893387,2022-07-05,Design,15379,UPI,51.38,734,0,1
17606,357571,2022-02-25,Data Analytics,14109,Credit Card,46.65,730,0,0
17607,563506,2022-01-16,Design,16566,UPI,95.44,1362,1,1
17608,537509,2022-09-09,Design,15989,UPI,52.65,2298,0,1
17609,816696,2021-01-05,Finance,8234,Credit Card,54.72,1315,0,0
17610,908094,2022-10-10,Finance,16844,EMI,83.31,1942,1,1
17611,630696,2021-01-04,Design,5009,EMI,85.35,2279,1,0
17612,795763,2022-11-12,Marketing,11048,Debit Card,64.49,1174,0,1
17613,363369,2021-11-12,Data Analytics,15286,UPI,44.5,1157,0,1
17614,563002,2023-04-02,Marketing,9702,Net Banking,69.07,1914,0,0
17615,246444,2021-03-19,Marketing,16499,Net Banking,88.76,1111,1,1
17616,881608,2022-06-15,Design,17515,Credit Card,92.92,2444,1,1
17617,641567,2022-12-18,Data Analytics,22780,Credit Card,79.01,2166,1,1
17618,210401,2021-12-21,Marketing,12100,Net Banking,81.07,1587,1,0
17619,326801,2023-04-16,Finance,14765,Debit Card,41.43,1791,0,0
17620,871668,2021-02-02,Finance,7777,UPI,52.79,1595,0,0
17621,603575,2022-10-24,Data Analytics,21526,UPI,84.82,338,1,1
17622,978836,2022-12-06,Marketing,11508,Credit Card,71.83,465,0,0
17623,269259,2021-05-19,Programming,23575,Credit Card,75.22,1346,1,1
17624,347145,2021-09-29,Programming,13475,EMI,88.62,812,1,1
17625,410625,2021-07-15,Data Analytics,10379,Debit Card,80.17,1871,1,0
17626,783835,2021-05-07,Data Analytics,17117,UPI,65.19,1179,0,0
17627,144552,2021-12-15,Programming,29024,EMI,98.44,1604,1,0
17628,299041,2023-01-13,Marketing,16656,Net Banking,54.51,1706,0,0
17629,307606,2021-02-13,Marketing,14356,EMI,60.4,2152,0,1
17630,854965,2023-01-12,Design,7897,Net Banking,80.06,2037,1,0
17631,886157,2022-12-29,Data Analytics,11267,Net Banking,53.92,1038,0,0
17632,500074,2021-09-01,Marketing,12106,UPI,62.83,1826,0,0
17633,829846,2021-01-09,Programming,13334,EMI,81.48,625,1,0
17634,174474,2023-02-01,Programming,13089,UPI,60.28,1468,0,1
17635,387312,2022-12-13,Finance,9117,Debit Card,43.43,1552,0,0
17636,656387,2023-04-26,Marketing,15990,Debit Card,73.6,1651,0,0
17637,302252,2021-03-20,Design,9114,Debit Card,86.21,396,1,1
17638,864742,2023-01-27,Design,7285,Debit Card,84.57,2069,1,1
17639,423599,2021-07-09,Data Analytics,13006,Net Banking,77.27,1543,1,0
17640,678528,2021-03-27,Finance,10444,Debit Card,85.92,2136,1,1
17641,436940,2022-04-30,Programming,24701,UPI,51.96,1338,0,1
17642,941024,2021-09-28,Programming,16583,EMI,84.04,615,1,0
17643,885034,2023-02-13,Data Analytics,19578,EMI,43.0,1777,0,1
17644,484325,2022-05-28,Design,7117,UPI,84.4,1486,1,0
17645,352051,2021-01-20,Design,5197,Credit Card,43.04,1134,0,1
17646,201611,2022-05-04,Programming,28717,Credit Card,86.29,342,1,1
17647,682334,2021-05-10,Data Analytics,19083,Credit Card,93.1,1611,1,1
17648,874756,2023-04-18,Marketing,6193,Credit Card,89.74,1619,1,0
17649,116488,2023-02-09,Finance,14640,Net Banking,60.91,1283,0,1
17650,289913,2022-10-05,Design,5131,Net Banking,98.51,1725,1,0
